time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label
105250.0,42.0,0.0,19.25,0.43,29.5,0.5,bending1
105500.0,42.0,0.0,19.25,0.43,29.75,0.43,bending1
105750.0,42.0,0.0,18.75,0.43,29.5,0.5,bending1
106000.0,42.0,0.0,19.67,0.47,29.75,0.43,bending1
106250.0,42.0,0.0,20.0,0.0,30.0,0.0,bending1
106500.0,42.0,0.0,19.75,0.43,30.0,0.0,bending1
106750.0,42.0,0.0,19.0,0.0,30.0,0.0,bending1
107000.0,42.0,0.0,18.75,0.43,30.0,0.0,bending1
107250.0,42.0,0.0,18.33,0.47,30.0,0.0,bending1
107500.0,41.5,0.5,20.25,0.83,30.5,0.5,bending1
107750.0,41.25,0.83,20.0,3.08,30.75,1.3,bending1
108000.0,41.75,0.43,20.5,1.12,34.5,1.5,bending1
108250.0,41.5,0.5,18.33,0.47,33.0,0.0,bending1
108500.0,41.5,0.5,18.0,0.71,32.25,0.83,bending1
108750.0,41.5,0.5,21.0,0.82,35.0,1.41,bending1
109000.0,41.5,0.5,23.33,0.47,36.0,0.0,bending1
109250.0,42.0,0.0,21.33,2.05,36.33,0.47,bending1
109500.0,42.0,0.0,13.0,1.41,37.75,1.3,bending1
109750.0,42.0,0.0,11.5,0.87,37.0,1.0,bending1
110000.0,41.5,0.5,18.25,3.27,36.25,0.43,bending1
110250.0,41.75,0.43,21.0,0.0,34.5,1.5,bending1
110500.0,42.0,0.0,23.25,0.83,33.0,0.0,bending1
110750.0,42.0,0.0,25.0,0.71,33.75,1.3,bending1
111000.0,42.0,0.0,24.67,0.47,33.0,0.0,bending1
111250.0,42.75,0.43,24.25,0.43,32.0,0.71,bending1
111500.0,43.75,0.43,25.5,0.5,31.0,0.71,bending1
111750.0,43.75,0.43,26.0,0.71,31.25,0.43,bending1
112000.0,43.5,0.5,25.75,0.83,30.25,0.43,bending1
112250.0,43.67,0.47,25.0,0.82,30.0,0.0,bending1
112500.0,43.5,0.5,25.5,1.12,30.25,0.43,bending1
112750.0,43.67,0.47,24.5,0.5,31.0,0.0,bending1
113000.0,43.5,0.5,24.33,0.47,31.0,0.0,bending1
113250.0,42.5,0.5,24.5,0.5,31.0,0.71,bending1
113500.0,42.75,0.83,24.75,0.43,31.75,0.43,bending1
113750.0,42.75,0.83,24.25,0.43,31.5,0.5,bending1
114000.0,43.0,1.0,24.0,0.0,31.5,0.5,bending1
114250.0,43.25,0.83,24.0,0.0,32.0,0.0,bending1
114500.0,43.0,0.0,25.0,0.71,32.0,0.0,bending1
114750.0,42.75,0.83,25.25,0.43,31.75,0.43,bending1
115000.0,41.75,0.43,25.0,0.71,30.25,0.43,bending1
115250.0,42.0,0.0,24.33,0.47,31.33,0.94,bending1
115500.0,42.0,0.0,24.33,0.47,30.0,0.0,bending1
115750.0,42.25,0.43,24.75,0.83,30.25,0.43,bending1
116000.0,42.0,0.0,24.5,0.5,31.0,0.0,bending1
116250.0,42.0,0.0,24.0,0.0,29.33,0.94,bending1
116500.0,42.0,0.0,24.33,0.47,27.25,0.43,bending1
116750.0,42.5,0.5,25.0,0.0,29.75,0.43,bending1
117000.0,43.25,0.83,26.0,0.71,30.0,0.0,bending1
117250.0,43.5,0.5,25.75,1.09,30.25,0.43,bending1
117500.0,43.5,0.5,25.5,0.5,30.5,0.5,bending1
117750.0,43.5,0.5,24.75,0.83,30.0,0.0,bending1
118000.0,43.5,0.5,25.0,0.71,30.0,0.0,bending1
118250.0,43.5,0.5,24.67,0.47,30.0,0.0,bending1
118500.0,44.0,0.0,24.8,0.4,30.0,0.0,bending1
118750.0,43.33,0.47,25.0,0.0,30.0,0.0,bending1
119000.0,43.5,0.5,25.5,0.5,30.0,0.0,bending1
119250.0,43.5,0.5,24.75,0.43,30.0,0.0,bending1
119500.0,43.5,0.5,24.33,0.47,30.0,0.0,bending1
119750.0,43.5,0.5,24.25,0.43,30.0,0.0,bending1
0.0,43.67,0.47,24.75,0.43,30.0,0.0,bending1
250.0,43.33,0.47,25.33,0.47,30.0,0.0,bending1
500.0,42.75,0.83,25.25,0.83,30.5,0.5,bending1
750.0,41.75,0.43,20.5,3.35,30.75,0.83,bending1
1000.0,42.5,0.5,20.75,4.55,31.75,0.43,bending1
1250.0,43.5,0.5,24.0,0.0,32.0,0.0,bending1
1500.0,42.75,0.43,22.67,1.25,32.0,0.0,bending1
1750.0,43.67,0.47,13.0,4.64,30.0,0.0,bending1
2000.0,43.5,0.5,20.0,1.22,30.0,0.0,bending1
2250.0,43.67,0.47,15.67,0.47,31.25,1.09,bending1
2500.0,43.75,0.43,19.0,2.0,32.75,0.43,bending1
2750.0,44.0,0.71,15.75,2.59,32.5,0.5,bending1
3000.0,44.0,0.71,13.33,0.94,33.0,0.0,bending1
3250.0,43.67,0.47,12.0,0.82,33.0,0.0,bending1
3500.0,43.5,0.5,8.25,3.27,32.5,0.5,bending1
3750.0,43.5,0.5,7.0,0.82,32.67,0.47,bending1
4000.0,43.67,0.47,11.25,1.92,32.0,0.0,bending1
4250.0,43.5,0.5,15.5,5.5,32.25,0.43,bending1
4500.0,43.33,0.47,18.67,2.87,32.25,0.43,bending1
4750.0,43.5,0.5,19.75,2.86,33.5,1.5,bending1
5000.0,44.25,0.83,22.75,0.83,33.0,0.0,bending1
5250.0,43.75,0.43,17.25,4.15,32.5,0.5,bending1
5500.0,43.5,0.5,14.75,0.43,32.0,0.0,bending1
5750.0,43.5,0.5,15.0,1.41,32.25,0.43,bending1
6000.0,43.5,0.5,14.75,1.09,32.5,0.5,bending1
6250.0,43.5,0.5,20.5,3.57,33.5,1.5,bending1
6500.0,43.75,0.43,24.0,0.0,33.0,0.0,bending1
6750.0,43.67,0.47,24.0,0.0,33.0,0.0,bending1
7000.0,43.5,0.5,24.0,0.0,33.0,0.0,bending1
7250.0,43.75,0.43,23.75,0.43,33.0,0.0,bending1
7500.0,43.33,0.47,24.0,0.0,33.0,0.0,bending1
7750.0,43.33,0.47,22.33,0.47,33.0,0.0,bending1
8000.0,43.5,0.5,23.0,1.73,32.5,0.5,bending1
8250.0,43.5,0.5,19.5,2.6,32.25,0.43,bending1
8500.0,43.5,0.5,18.0,1.22,32.25,0.43,bending1
8750.0,43.5,0.5,20.25,0.83,33.0,0.0,bending1
9000.0,43.5,0.5,20.25,0.43,33.0,0.0,bending1
9250.0,43.25,0.83,20.0,0.71,32.0,0.0,bending1
9500.0,43.5,0.5,24.0,0.0,33.0,0.0,bending1
9750.0,43.0,0.71,23.25,0.43,33.0,0.0,bending1
10000.0,43.25,0.83,23.0,0.82,33.0,0.0,bending1
10250.0,43.33,0.94,23.5,0.5,33.0,0.0,bending1
10500.0,43.25,0.83,21.25,0.43,33.0,0.0,bending1
10750.0,43.67,0.47,22.5,0.5,33.0,0.0,bending1
11000.0,43.5,0.5,24.0,0.0,33.75,1.3,bending1
11250.0,43.33,0.47,18.0,0.0,33.0,0.0,bending1
11500.0,43.0,0.82,18.0,0.0,33.0,0.0,bending1
11750.0,43.0,0.71,18.25,0.43,33.0,0.0,bending1
12000.0,43.5,0.5,18.5,1.12,32.75,0.43,bending1
12250.0,43.5,0.5,20.5,2.69,32.75,0.43,bending1
12500.0,43.25,0.83,21.5,0.5,32.5,0.5,bending1
12750.0,43.25,0.83,21.33,0.47,33.0,0.0,bending1
13000.0,43.5,0.5,22.5,0.87,33.0,0.0,bending1
13250.0,43.33,0.47,24.0,0.0,34.0,1.41,bending1
13500.0,43.0,0.82,18.33,0.47,34.5,1.5,bending1
13750.0,43.33,0.47,22.0,2.83,33.0,0.0,bending1
14000.0,43.5,0.5,18.25,0.43,33.0,0.0,bending1
14250.0,43.25,0.83,19.75,0.43,33.0,0.0,bending1
14500.0,43.5,0.5,23.5,0.5,33.0,0.0,bending1
14750.0,43.25,0.83,22.75,0.43,33.0,0.0,bending1
15000.0,43.5,0.5,23.75,0.43,33.0,0.0,bending1
15250.0,43.5,0.5,21.75,0.43,33.0,0.0,bending1
15500.0,43.5,0.5,21.25,0.83,32.5,0.87,bending1
15750.0,43.5,0.5,24.0,0.0,33.0,0.0,bending1
16000.0,43.5,0.5,20.33,2.62,32.33,0.47,bending1
16250.0,43.5,0.5,18.0,0.0,32.5,0.5,bending1
16500.0,43.5,0.5,17.5,1.12,31.75,0.43,bending1
16750.0,43.5,0.5,16.75,0.83,30.75,0.43,bending1
17000.0,43.67,0.47,23.5,0.5,33.0,0.0,bending1
17250.0,43.4,0.49,24.0,0.0,33.0,0.0,bending1
17500.0,43.0,0.82,24.0,0.0,34.0,1.41,bending1
17750.0,43.67,0.47,20.5,2.6,33.0,0.0,bending1
18000.0,43.33,0.47,24.0,0.0,33.75,1.3,bending1
18250.0,43.5,0.5,23.75,0.43,33.5,0.87,bending1
18500.0,43.5,0.5,21.0,3.0,32.25,0.43,bending1
18750.0,43.5,0.5,17.25,0.83,32.25,0.43,bending1
19000.0,43.33,0.47,14.33,0.47,32.5,0.5,bending1
19250.0,43.0,0.82,12.0,0.0,32.75,0.43,bending1
19500.0,43.5,0.5,13.75,1.09,33.0,0.0,bending1
19750.0,43.5,0.5,9.5,1.5,33.0,0.0,bending1
20000.0,43.5,0.5,12.0,0.71,33.0,0.0,bending1
20250.0,43.5,0.5,18.25,3.27,33.0,0.0,bending1
20500.0,43.5,0.5,17.67,0.47,33.0,0.0,bending1
20750.0,43.67,0.47,18.25,0.43,32.67,0.47,bending1
21000.0,43.25,0.83,19.75,1.09,33.0,0.0,bending1
21250.0,42.0,0.0,20.5,1.5,36.0,0.0,bending1
21500.0,42.67,0.47,20.75,0.43,36.0,0.0,bending1
21750.0,42.5,0.5,21.75,0.83,36.0,0.0,bending1
22000.0,43.5,0.5,21.5,0.5,36.0,0.0,bending1
22250.0,42.67,0.47,21.33,0.47,35.25,1.3,bending1
22500.0,43.0,0.71,21.0,0.0,35.0,1.22,bending1
22750.0,42.75,0.83,21.0,0.0,35.25,1.3,bending1
23000.0,42.5,0.5,22.5,0.5,36.0,0.0,bending1
23250.0,42.75,0.43,21.5,0.5,36.0,0.0,bending1
23500.0,42.5,0.5,19.25,1.09,34.5,1.5,bending1
23750.0,42.5,0.5,22.0,0.0,36.0,0.0,bending1
24000.0,42.5,0.5,21.25,0.43,35.0,1.22,bending1
24250.0,42.5,0.5,21.75,0.83,34.5,1.5,bending1
24500.0,42.5,0.5,22.33,0.47,35.0,1.41,bending1
24750.0,42.67,0.47,21.25,0.43,34.0,1.41,bending1
25000.0,42.5,0.5,20.5,0.5,35.25,1.3,bending1
25250.0,42.5,0.5,20.5,0.5,36.0,0.0,bending1
25500.0,42.33,0.47,20.67,0.47,36.0,0.0,bending1
25750.0,42.5,0.5,20.5,0.5,35.0,1.22,bending1
26000.0,42.25,0.43,19.5,1.5,34.5,1.5,bending1
26250.0,42.5,0.5,16.25,1.09,33.0,0.0,bending1
26500.0,42.5,0.5,16.25,0.43,33.75,1.3,bending1
26750.0,42.5,0.5,19.5,0.5,36.0,0.0,bending1
27000.0,42.5,0.5,19.0,1.22,35.25,1.3,bending1
27250.0,42.5,0.5,18.33,3.09,35.0,1.41,bending1
27500.0,42.5,0.5,21.0,0.0,36.0,0.0,bending1
27750.0,42.5,0.5,21.0,0.0,35.67,0.47,bending1
28000.0,42.67,0.47,21.0,0.0,34.0,1.41,bending1
28250.0,42.5,0.5,21.0,0.0,35.0,1.41,bending1
28500.0,42.0,0.0,18.5,1.5,33.0,0.0,bending1
28750.0,42.33,0.47,18.0,0.0,33.0,0.0,bending1
29000.0,42.25,0.43,19.25,0.83,33.0,0.0,bending1
29250.0,42.0,0.0,19.33,0.47,33.0,0.0,bending1
29500.0,42.0,0.0,19.5,0.5,33.0,0.0,bending1
29750.0,42.25,0.43,20.25,1.79,35.0,1.22,bending1
30000.0,42.25,0.43,21.0,0.0,33.75,1.3,bending1
30250.0,42.25,0.43,21.25,0.43,34.5,1.5,bending1
30500.0,42.25,0.43,21.0,0.0,36.0,0.0,bending1
30750.0,42.0,0.0,21.0,0.0,34.0,1.41,bending1
31000.0,42.25,0.43,21.0,0.0,35.0,1.41,bending1
31250.0,42.0,0.0,18.5,1.5,33.75,1.3,bending1
31500.0,42.67,0.47,17.75,0.43,33.0,0.0,bending1
31750.0,42.0,0.0,19.5,0.5,34.75,1.3,bending1
32000.0,42.0,0.0,20.33,0.47,35.0,1.22,bending1
32250.0,42.5,0.5,21.0,0.0,33.75,1.3,bending1
32500.0,42.33,0.47,20.67,0.47,35.25,1.3,bending1
32750.0,42.25,0.43,19.5,0.5,34.5,1.5,bending1
33000.0,42.0,0.0,21.0,0.0,34.25,1.3,bending1
33250.0,42.0,0.0,21.0,0.0,34.25,1.3,bending1
33500.0,42.25,0.43,21.0,0.0,35.0,1.22,bending1
33750.0,42.5,0.5,21.0,0.0,33.75,1.3,bending1
34000.0,42.25,0.43,20.33,0.47,36.0,0.0,bending1
34250.0,42.0,0.0,20.5,0.5,36.0,0.0,bending1
34500.0,42.0,0.0,19.25,0.43,36.0,0.0,bending1
34750.0,42.33,0.47,19.75,0.43,36.0,0.0,bending1
35000.0,42.33,0.47,21.0,0.0,33.67,0.94,bending1
35250.0,42.5,0.5,21.0,0.0,33.75,1.3,bending1
35500.0,42.0,0.0,20.33,0.47,33.0,0.0,bending1
35750.0,42.0,0.0,20.75,0.43,33.75,1.3,bending1
36000.0,42.25,0.43,21.0,0.0,33.0,0.0,bending1
36250.0,42.5,0.5,21.0,0.0,35.5,0.5,bending1
36500.0,42.5,0.5,20.75,0.43,34.5,1.5,bending1
36750.0,42.5,0.5,21.0,0.0,33.0,0.0,bending1
37000.0,42.5,0.5,21.0,0.0,33.75,1.3,bending1
37250.0,42.25,0.43,18.75,1.3,33.0,0.0,bending1
37500.0,42.5,0.5,18.0,0.0,33.0,0.0,bending1
37750.0,42.25,0.43,19.5,1.5,33.75,1.3,bending1
38000.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
38250.0,42.33,0.47,21.0,0.0,33.75,1.3,bending1
38500.0,42.5,0.5,21.0,0.0,33.0,0.0,bending1
38750.0,42.0,0.0,21.0,0.0,33.75,1.3,bending1
39000.0,42.25,0.43,20.25,0.83,33.0,0.0,bending1
39250.0,42.0,0.0,20.25,0.83,33.75,1.3,bending1
39500.0,42.0,0.0,19.25,1.09,33.75,1.3,bending1
39750.0,42.25,0.43,18.67,0.47,33.0,0.0,bending1
40000.0,42.0,0.0,19.33,0.94,33.0,0.0,bending1
40250.0,42.0,0.0,20.25,0.83,35.25,1.3,bending1
40500.0,42.25,0.43,21.0,0.0,33.75,1.3,bending1
40750.0,42.0,0.0,21.0,0.0,35.0,1.22,bending1
41000.0,42.0,0.0,21.0,0.0,33.75,1.3,bending1
41250.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
41500.0,42.25,0.43,21.0,0.0,33.0,0.0,bending1
41750.0,42.0,0.0,21.33,0.47,34.5,1.5,bending1
42000.0,42.0,0.0,21.0,0.0,33.5,0.87,bending1
42250.0,42.0,0.0,21.5,0.5,34.5,1.5,bending1
42500.0,42.0,0.0,21.25,0.43,35.25,1.3,bending1
42750.0,42.0,0.0,21.0,0.0,34.5,1.5,bending1
43000.0,42.25,0.43,21.0,0.0,34.5,1.5,bending1
43250.0,42.0,0.0,21.25,0.43,33.0,0.0,bending1
43500.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
43750.0,42.5,0.5,21.0,0.0,33.0,0.0,bending1
44000.0,42.0,0.0,21.0,0.0,33.75,1.3,bending1
44250.0,42.0,0.0,21.0,0.0,34.0,1.41,bending1
44500.0,42.25,0.43,20.5,0.5,36.0,0.0,bending1
44750.0,42.25,0.43,20.67,0.47,35.0,1.41,bending1
45000.0,42.33,0.47,21.0,0.0,36.0,0.0,bending1
45250.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
45500.0,42.0,0.0,21.0,0.0,36.0,0.0,bending1
45750.0,42.0,0.0,21.0,0.0,35.75,0.43,bending1
46000.0,42.0,0.0,21.0,0.0,33.75,1.3,bending1
46250.0,42.0,0.0,21.0,0.0,34.25,1.3,bending1
46500.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
46750.0,42.25,0.43,21.0,0.0,33.0,0.0,bending1
47000.0,42.0,0.0,21.0,0.0,33.75,1.3,bending1
47250.0,42.0,0.0,21.0,0.0,34.25,1.3,bending1
47500.0,42.25,0.43,20.5,0.5,35.0,1.22,bending1
47750.0,42.0,0.0,21.0,0.0,34.5,1.5,bending1
48000.0,42.0,0.0,21.0,0.0,34.8,1.47,bending1
48250.0,42.25,0.43,22.5,0.5,34.5,1.5,bending1
48500.0,42.0,0.0,22.75,0.43,33.75,1.3,bending1
48750.0,42.33,0.47,22.25,0.43,35.0,1.41,bending1
49000.0,42.0,0.0,21.67,0.47,33.0,0.0,bending1
49250.0,42.0,0.0,21.75,0.83,34.5,1.5,bending1
49500.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
49750.0,42.0,0.0,21.0,0.0,34.5,1.5,bending1
50000.0,42.25,0.43,21.25,0.43,35.25,1.3,bending1
50250.0,42.25,0.43,21.25,0.43,33.75,1.3,bending1
50500.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
50750.0,42.25,0.43,22.25,0.43,36.0,0.0,bending1
51000.0,42.0,0.0,23.0,0.0,36.0,0.0,bending1
51250.0,42.5,0.5,22.75,0.43,33.75,1.3,bending1
51500.0,42.25,0.43,21.75,0.43,33.0,0.0,bending1
51750.0,42.0,0.0,21.33,0.47,33.0,0.0,bending1
52000.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
52250.0,42.0,0.0,21.25,0.43,33.75,1.3,bending1
52500.0,42.5,0.5,21.75,0.43,33.75,1.3,bending1
52750.0,42.0,0.0,22.25,0.43,36.0,0.0,bending1
53000.0,42.0,0.0,21.33,0.47,36.0,0.0,bending1
53250.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
53500.0,42.0,0.0,21.25,0.43,33.0,0.0,bending1
53750.0,42.0,0.0,21.25,0.43,33.75,1.3,bending1
54000.0,42.25,0.43,21.0,0.0,35.75,0.43,bending1
54250.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
54500.0,42.0,0.0,21.25,0.43,33.0,0.0,bending1
54750.0,42.0,0.0,21.33,0.47,33.0,0.0,bending1
55000.0,42.0,0.0,22.25,0.83,33.0,0.0,bending1
55250.0,42.25,0.43,21.25,0.43,33.0,0.0,bending1
55500.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
55750.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
56000.0,42.5,0.5,21.5,0.87,35.25,1.3,bending1
56250.0,42.0,0.0,21.5,0.87,35.25,1.3,bending1
56500.0,42.0,0.0,21.75,0.43,35.5,0.5,bending1
56750.0,42.0,0.0,21.5,0.5,33.0,0.0,bending1
57000.0,42.0,0.0,21.25,0.43,34.5,1.5,bending1
57250.0,42.25,0.43,21.0,0.0,35.75,0.43,bending1
57500.0,42.0,0.0,20.75,0.43,34.5,1.5,bending1
57750.0,42.0,0.0,21.75,0.43,33.0,0.0,bending1
58000.0,42.0,0.0,21.5,0.5,34.5,1.5,bending1
58250.0,42.25,0.43,21.0,0.0,35.33,0.47,bending1
58500.0,42.0,0.0,21.0,0.0,35.0,1.41,bending1
58750.0,42.0,0.0,21.0,0.0,33.5,0.87,bending1
59000.0,42.0,0.0,21.75,0.43,33.75,1.3,bending1
59250.0,42.0,0.0,21.25,0.43,33.75,1.3,bending1
59500.0,42.0,0.0,21.67,0.47,33.75,1.3,bending1
59750.0,42.25,0.43,21.0,0.0,33.0,0.0,bending1
60000.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
60250.0,42.25,0.43,21.0,0.0,33.75,1.3,bending1
60500.0,42.0,0.0,21.0,0.0,33.0,0.0,bending1
60750.0,42.0,0.0,21.75,0.43,34.5,1.5,bending1
61000.0,42.25,0.43,22.25,0.43,34.25,1.3,bending1
61250.0,42.0,0.0,22.25,0.43,33.75,1.3,bending1
61500.0,42.0,0.0,21.5,0.5,35.75,0.43,bending1
61750.0,42.25,0.43,21.25,0.43,33.75,1.3,bending1
62000.0,42.0,0.0,21.0,0.0,34.0,1.41,bending1
62250.0,42.0,0.0,20.75,0.43,35.0,1.41,bending1
62500.0,42.0,0.0,21.0,0.0,34.2,1.47,bending1
62750.0,42.0,0.0,21.0,0.0,35.0,1.41,bending1
63000.0,42.0,0.0,21.0,0.0,35.25,1.3,bending1
63250.0,42.0,0.0,21.0,0.0,33.75,1.3,bending1
63500.0,42.0,0.0,21.0,0.0,34.25,1.3,bending1
63750.0,42.0,0.0,22.0,0.0,34.5,1.5,bending1
64000.0,42.0,0.0,22.0,1.0,36.0,0.0,bending1
64250.0,42.0,0.0,21.5,0.5,33.0,0.0,bending1
64500.0,42.0,0.0,21.25,0.43,34.0,1.41,bending1
64750.0,42.0,0.0,20.33,0.94,33.0,0.0,bending1
65000.0,42.0,0.0,20.0,1.0,33.0,0.0,bending1
65250.0,42.0,0.0,21.25,0.43,33.0,0.0,bending1
65500.0,42.0,0.0,22.0,0.71,34.5,1.5,bending1
65750.0,42.0,0.0,22.25,0.43,34.25,1.3,bending1
66000.0,42.0,0.0,22.75,0.43,36.0,0.0,bending1
66250.0,42.0,0.0,22.75,0.43,33.75,1.3,bending1
66500.0,40.5,1.12,22.33,0.94,34.0,1.41,bending1
66750.0,39.25,0.43,18.5,2.29,30.5,0.5,bending1
67000.0,39.25,0.43,16.67,1.25,32.0,0.0,bending1
67250.0,39.67,0.47,18.5,1.66,30.33,0.47,bending1
67500.0,39.5,0.5,19.75,1.09,32.5,0.5,bending1
67750.0,39.0,0.0,12.0,0.0,31.67,0.47,bending1
68000.0,38.75,0.43,7.25,4.76,30.25,0.43,bending1
68250.0,40.75,1.09,2.0,1.41,30.25,0.43,bending1
68500.0,42.33,0.47,10.0,3.56,30.5,0.5,bending1
68750.0,44.5,0.5,14.67,0.47,29.67,0.47,bending1
69000.0,45.0,0.0,16.25,1.3,28.5,0.5,bending1
69250.0,45.0,0.0,18.25,0.43,30.0,0.0,bending1
69500.0,45.0,0.0,18.0,0.0,30.0,0.0,bending1
69750.0,44.0,1.22,14.0,2.24,30.0,0.0,bending1
70000.0,41.75,1.09,8.25,0.83,30.0,0.0,bending1
70250.0,39.5,0.87,14.75,1.09,29.5,0.5,bending1
70500.0,38.5,0.5,19.67,1.25,29.33,0.47,bending1
70750.0,38.25,0.83,19.0,0.71,28.5,0.5,bending1
71000.0,39.0,0.0,14.75,2.17,29.0,0.82,bending1
71250.0,38.0,0.82,16.0,1.0,28.0,1.0,bending1
71500.0,39.0,0.71,18.75,1.3,30.75,3.11,bending1
71750.0,40.5,1.12,23.75,0.43,37.0,1.22,bending1
72000.0,41.6,0.49,20.75,0.43,37.2,1.47,bending1
72250.0,41.67,0.47,19.0,4.06,36.67,0.94,bending1
72500.0,41.33,0.47,24.0,0.0,36.25,0.43,bending1
72750.0,41.5,0.5,21.5,3.2,36.75,0.83,bending1
73000.0,41.0,0.82,16.33,3.3,36.25,0.43,bending1
73250.0,41.0,0.71,13.75,2.77,36.0,0.0,bending1
73500.0,41.25,0.83,18.25,1.79,33.75,1.3,bending1
73750.0,41.0,0.71,23.0,1.41,30.5,1.5,bending1
74000.0,40.25,0.83,21.67,1.7,33.0,2.45,bending1
74250.0,40.5,0.5,21.75,1.92,33.75,1.3,bending1
74500.0,41.5,0.5,22.5,1.12,31.5,0.87,bending1
74750.0,41.75,0.43,17.67,2.87,32.0,0.0,bending1
75000.0,41.67,0.47,18.25,1.79,31.33,0.47,bending1
75250.0,41.0,0.71,18.75,2.28,35.5,1.5,bending1
75500.0,40.25,0.83,19.25,1.3,36.75,0.83,bending1
75750.0,41.25,0.83,17.5,1.5,37.25,1.3,bending1
76000.0,42.0,0.0,21.67,1.7,36.5,0.5,bending1
76250.0,42.0,0.0,21.0,3.67,36.75,1.3,bending1
76500.0,41.75,0.43,12.25,5.76,37.75,0.83,bending1
76750.0,42.0,0.0,16.0,1.58,37.0,1.0,bending1
77000.0,42.0,0.0,19.75,1.09,38.5,0.87,bending1
77250.0,42.0,0.0,22.67,1.25,38.0,1.41,bending1
77500.0,42.0,0.0,22.5,0.5,37.5,0.5,bending1
77750.0,41.8,0.4,24.8,1.47,36.25,0.43,bending1
78000.0,41.75,0.43,29.5,0.87,36.0,0.0,bending1
78250.0,41.0,0.82,29.33,0.94,36.0,0.0,bending1
78500.0,40.25,0.83,26.5,1.5,35.25,1.3,bending1
78750.0,40.25,0.83,24.0,0.0,33.0,0.0,bending1
79000.0,40.0,0.82,24.0,0.0,33.75,1.3,bending1
79250.0,39.5,0.5,26.0,1.22,33.0,0.0,bending1
79500.0,39.5,0.5,23.75,0.43,32.0,0.71,bending1
79750.0,39.25,0.43,22.0,1.22,32.5,0.87,bending1
80000.0,39.0,0.0,23.25,0.83,32.75,0.43,bending1
80250.0,39.25,0.43,20.25,2.49,33.0,0.0,bending1
80500.0,38.5,0.5,13.33,1.25,33.0,0.0,bending1
80750.0,38.67,0.47,16.75,1.64,34.0,1.41,bending1
81000.0,39.0,0.0,17.33,0.94,34.5,1.5,bending1
81250.0,39.75,0.83,19.75,0.83,33.0,0.0,bending1
81500.0,41.25,0.43,22.0,1.0,34.5,1.5,bending1
81750.0,41.5,0.5,22.0,1.22,34.5,1.5,bending1
82000.0,41.5,0.5,19.75,1.48,33.25,1.79,bending1
82250.0,41.25,0.83,19.75,1.3,30.0,0.0,bending1
82500.0,41.25,0.43,18.33,2.87,27.67,2.62,bending1
82750.0,41.25,0.83,22.25,1.3,32.25,0.83,bending1
83000.0,41.5,0.5,19.25,2.59,34.5,1.5,bending1
83250.0,41.67,0.47,18.5,0.5,36.33,0.47,bending1
83500.0,40.5,1.12,15.5,2.29,34.5,1.5,bending1
83750.0,40.33,0.94,17.25,1.3,34.0,1.41,bending1
84000.0,41.33,0.47,21.0,1.63,33.75,1.3,bending1
84250.0,42.0,0.0,20.0,1.58,33.75,1.3,bending1
84500.0,42.0,0.0,20.2,1.33,33.75,1.3,bending1
84750.0,42.0,0.0,19.67,1.25,31.5,1.12,bending1
85000.0,42.0,0.0,19.5,1.5,30.25,0.43,bending1
85250.0,42.0,0.0,21.0,1.41,30.0,0.0,bending1
85500.0,42.25,0.43,23.75,0.43,30.0,0.0,bending1
85750.0,44.25,0.43,23.5,0.5,30.0,0.0,bending1
86000.0,44.75,0.43,24.0,0.0,30.0,0.0,bending1
86250.0,45.0,0.0,23.67,0.47,30.0,0.0,bending1
86500.0,45.0,0.0,22.75,0.43,30.0,0.0,bending1
86750.0,45.0,0.0,21.5,0.87,30.0,0.0,bending1
87000.0,44.75,0.43,21.0,0.0,30.0,0.0,bending1
87250.0,44.33,0.47,21.33,0.47,30.0,0.0,bending1
87500.0,44.6,0.49,21.6,0.8,29.75,0.43,bending1
87750.0,44.33,0.47,21.0,0.0,30.0,0.0,bending1
88000.0,44.5,0.5,22.75,0.43,30.0,0.0,bending1
88250.0,44.5,0.5,22.5,0.5,30.0,0.0,bending1
88500.0,44.5,0.5,22.25,0.43,30.25,0.43,bending1
88750.0,44.5,0.5,23.0,0.71,30.25,0.43,bending1
89000.0,44.0,0.71,23.0,0.0,30.0,0.0,bending1
89250.0,43.5,0.5,23.5,0.5,29.75,0.43,bending1
89500.0,43.5,0.5,22.0,0.71,29.75,0.43,bending1
89750.0,43.5,0.5,22.25,0.83,29.75,0.43,bending1
90000.0,43.5,0.5,21.5,0.5,30.0,0.0,bending1
90250.0,43.5,0.5,22.25,0.83,30.0,0.0,bending1
90500.0,44.0,0.71,22.67,0.47,29.67,0.47,bending1
90750.0,44.0,0.71,22.5,0.5,29.5,0.5,bending1
